,fz_ptl_ratio,fz_ptl_tok_sort_ratio,fz_ratio,fz_tok_set_ratio,fz_uwratio,pub0_cln,publisher0,ven_cln,vendor_X,match,ven_len,pu0_len
4208,39,45,36,44,85,  redlynx in collaboration with ubisoft shanghai ubisoft kiev,"redlynx, in collaboration with  ubisoft shanghai, ubisoft kiev",  improved user search in backend,improved_user_search_in_backend_project,0,39,62
4209,92,100,79,100,90,  united independent,united independent entertainment gmbh,  independent,independent,0,11,37
4210,47,42,41,41,85,  alexandra instituttet a/s,alexandra instituttet a/s,  india\'s anthem,india\'s anthem project,0,23,25
4211,41,42,40,40,38,  blue cat's music,blue cat's music software,  india\'s anthem,india\'s anthem project,0,23,25
4212,47,42,47,41,40,  devil's details,devil's details,  india\'s anthem,india\'s anthem project,0,23,15
4213,41,42,38,44,41,  netop business a/s,netop business solutions a/s,  india\'s anthem,india\'s anthem project,0,23,28
4214,47,35,38,32,85,  satsuki yatoshi's softs,satsuki yatoshi's softs,  india\'s anthem,india\'s anthem project,0,23,23
4215,41,28,44,39,38,  traveller's tales,traveller's tales,  india\'s anthem,india\'s anthem project,0,23,17
4216,47,35,40,34,33,  ubisoft's point cloud,ubisoft's point cloud,  india\'s anthem,india\'s anthem project,0,23,21
4217,52,50,50,58,55,  lg soft india pvt,lg soft india pvt ltd,  india\'s anthem,india\'s_anthem_project,0,23,21
4218,47,50,38,37,85,  sean o'connor's windows games,sean o'connor's windows games,  india\'s anthem,india\'s_anthem_project,0,23,29
4219,100,100,100,100,100,  indihiang,indihiang,  indihiang,indihiang,1,9,9
4220,85,100,61,53,90,  343 industries,343 industries,  indus,indus-systems,0,13,14
4221,85,100,44,36,90,  atwood heavy industries,atwood heavy industries,  indus,indus-systems,0,13,23
4222,85,100,27,21,60,  banque industrielle et commerciale de chine,banque industrielle et commerciale de chine,  indus,indus-systems,0,13,43
4223,85,100,52,43,90,  brother industries,"brother industries, ltd.",  indus,indus-systems,0,13,24
4224,85,100,64,56,90,  code industry,code industry ltd.,  indus,indus-systems,0,13,18
4225,85,100,58,50,90,  eden industries,eden industries,  indus,indus-systems,0,13,15
4226,85,100,50,42,90,  flagship industries,"flagship industries, inc.",  indus,indus-systems,0,13,25
4227,100,100,34,27,90,  industrial commercial bank china,industrial and commercial bank of china,  indus,indus-systems,0,13,39
4228,85,100,50,42,90,  makerbot industries,"makerbot industries, llc",  indus,indus-systems,0,13,24
4229,85,100,35,28,90,  prolific electronics industries,"prolific electronics industries co.,ltd",  indus,indus-systems,0,13,39
4230,85,100,41,33,90,  virtual racing industries,virtual racing industries ltd.,  indus,indus-systems,0,13,30
4231,85,100,45,37,90,  zachtronics industries,zachtronics industries,  indus,indus-systems,0,13,22
4232,66,63,55,69,65,  greyware automation products,"greyware automation products, inc.",  infinite automation,infinite_automation_systems,0,27,34
4233,85,100,52,43,90,  abware informatica,abware informatica,  infor,infor,0,5,18
4234,85,100,56,48,90,  ace informatique,ace informatique,  infor,infor,0,5,16
4235,85,100,40,32,90,  beijing rising information,"beijing rising information technology, inc.",  infor,infor,0,5,43
4236,85,100,42,34,90,  beijing sina information,beijing sina information technology co.,  infor,infor,0,5,39
4237,85,100,32,25,90,  biuro informatyki stosowanej format,biuro informatyki stosowanej format,  infor,infor,0,5,35
4238,85,100,38,30,90,  context information security,context information security,  infor,infor,0,5,28
4239,85,100,38,30,90,  context information security,context information security ltd,  infor,infor,0,5,32
4240,85,100,54,45,90,  cycle information,"cycle information technology, s.l.",  infor,infor,0,5,34
4241,100,100,50,42,90,  information gallery,digital information gallery,  infor,infor,0,5,27
4242,85,100,50,42,90,  druide informatique,druide informatique inc.,  infor,infor,0,5,24
4243,100,100,78,71,90,  informant,"informant systems, inc.",  infor,infor,0,5,23
4244,100,100,70,63,90,  informatica,informatica,  infor,infor,0,5,11
4245,100,100,70,63,90,  informatica,informatica co.,  infor,infor,0,5,15
4246,100,100,70,63,90,  informatica,informatica corporation,  infor,infor,0,5,23
4247,100,100,70,63,90,  information,information,  infor,infor,0,5,11
4248,100,100,82,77,90,  informer,"informer technologies, inc.",  infor,infor,0,5,27
4249,85,100,23,18,60,  interbase installation info bde information utility,interbase installation info (and bde information utility),  infor,infor,0,5,57
4250,85,100,48,40,90,  kishonti informatics,kishonti informatics,  infor,infor,0,5,20
4251,85,100,47,38,90,  noldus information bv,noldus information technology bv,  infor,infor,0,5,32
4252,85,100,50,42,90,  pragma informatique,pragma informatique,  infor,infor,0,5,19
4253,85,100,56,48,90,  save information,save information technology llc,  infor,infor,0,5,31
4254,85,100,36,29,90,  shanghai best oray information,"shanghai best oray information technology co., ltd.",  infor,infor,0,5,51
4255,85,100,41,33,90,  shanghai wuju information,"shanghai wuju information technology co., ltd.",  infor,infor,0,5,46
4256,85,100,50,42,90,  stellar information,stellar information systems ltd,  infor,infor,0,5,31
4257,85,100,44,36,90,  stellar information pvt,stellar information technology pvt ltd,  infor,infor,0,5,38
4258,85,100,44,36,90,  stellar information pvt,stellar information technology pvt ltd.,  infor,infor,0,5,39
4259,85,100,38,30,90,  tennyson maxwell information,"tennyson maxwell information systems, inc.",  infor,infor,0,5,42
4260,85,100,42,34,90,  thinking big information,thinking big information technology inc.,  infor,infor,0,5,40
4261,85,100,33,26,90,  toshiba america information system,toshiba america information system inc.,  infor,infor,0,5,39
4262,100,100,100,100,100,  informant,"informant systems, inc.",  informant,informant-systems,1,17,23
4263,92,100,79,100,90,  abware informatica,abware informatica,  informatica,informatica,1,11,18
4264,100,100,100,100,100,  informatica,informatica,  informatica,informatica,1,11,11
4265,100,100,100,100,100,  informatica,informatica co.,  informatica,informatica,1,11,15
4266,100,100,100,100,100,  informatica,informatica corporation,  informatica,informatica,1,11,23
4267,50,50,48,67,85,  ebstudio info,ebstudio.info,  info zip,info-zip,0,8,13
4268,70,50,52,55,85,  free zip helper,free zip helper,  info zip,info-zip,0,8,15
4269,60,62,33,67,85,  guangzhou just orange info tech,guangzhou just orange info tech ltd,  info zip,info-zip,0,8,35
4270,60,75,25,67,85,  interbase installation info bde information utility,interbase installation info (and bde information utility),  info zip,info-zip,0,8,57
4271,50,75,48,67,85,  puredata info,puredata.info,  info zip,info-zip,0,8,13
4272,50,75,48,67,85,  videocap info,videocap info,  info zip,info-zip,0,8,13
4273,100,100,74,67,90,  ingenuware,"ingenuware, ltd.",  ingen,ingen-studios,0,13,16
4274,71,100,35,28,90,  landesfinanzdirektion thüringen,landesfinanzdirektion thüringen,  ingen,ingen-studios,0,13,32
4275,61,45,48,53,85,  ingo straub softwareentwicklung,ingo straub softwareentwicklung,  ingo renner,ingo_renner,0,11,31
4276,100,100,100,100,100,  inkscape,inkscape.org,  inkscape,inkscape,1,8,12
4277,50,20,43,33,33,  add-in express,add-in express ltd,  in mediakg,in-mediakg,0,10,18
4278,50,20,43,33,33,  add-in express,add-in express ltd.,  in mediakg,in-mediakg,0,10,19
4279,58,70,34,33,85,  bastien mensink must in every office bv,bastien mensink - a must in every office bv,  in mediakg,in-mediakg,0,10,43
4280,50,40,47,46,85,  cat in jar games,cat in jar games,  in mediakg,in-mediakg,0,10,16
4281,50,30,41,40,85,  chicken in corn,chicken in the corn,  in mediakg,in-mediakg,0,10,19
4282,41,50,22,33,85,  copy files to multiple folder locations in batch or move multiple files in bulk,copy files to multiple folder locations in batch or move multiple files in bulk software !,  in mediakg,in-mediakg,0,10,90
4283,41,40,38,33,85,  fade in professional screenwriting,fade in professional screenwriting software,  in mediakg,in-mediakg,0,10,43
4284,50,42,50,50,47,  friends in war,friends in war,  in mediakg,in-mediakg,0,10,14
4285,43,40,43,42,39,  game in bottle,game in a bottle,  in mediakg,in-mediakg,0,10,16
4286,41,40,21,33,85,  ivory tower in collaboration with ubisoft reflections,ivory tower in collaboration with ubisoft reflections,  in mediakg,in-mediakg,0,10,53
4287,50,40,38,33,85,  kot in action creative artel,kot in action creative artel,  in mediakg,in-mediakg,0,10,28
4288,41,40,44,43,40,  love in space,love in space,  in mediakg,in-mediakg,0,10,13
4289,58,50,54,55,52,  mixed in key,mixed in key llc,  in mediakg,in-mediakg,0,10,16
4290,50,50,48,48,45,  more add-in,more add-in,  in mediakg,in-mediakg,0,10,11
4291,50,50,41,33,85,  no more room in hell,no more room in hell team,  in mediakg,in-mediakg,0,10,25
4292,50,50,44,43,40,  rake in grass,rake in grass,  in mediakg,in-mediakg,0,10,13
4293,41,50,27,33,85,  redlynx in collaboration with ubisoft shanghai,"redlynx, in collaboration with  ubisoft shanghai",  in mediakg,in-mediakg,0,10,48
4294,41,50,22,33,85,  redlynx in collaboration with ubisoft shanghai ubisoft kiev,"redlynx, in collaboration with  ubisoft shanghai, ubisoft kiev",  in mediakg,in-mediakg,0,10,62
4295,52,50,44,43,85,  research in motion,research in motion,  in mediakg,in-mediakg,0,10,18
4296,52,50,44,43,85,  research in motion,research in motion inc.,  in mediakg,in-mediakg,0,10,23
4297,52,50,44,43,85,  research in motion,research in motion limited,  in mediakg,in-mediakg,0,10,26
4298,52,50,44,43,85,  research in motion,research in motion ltd,  in mediakg,in-mediakg,0,10,22
4299,52,50,44,43,85,  research in motion,research in motion ltd.,  in mediakg,in-mediakg,0,10,23
4300,60,50,50,43,85,  rhapsody in design,"rhapsody in design, llc",  in mediakg,in-mediakg,0,10,23
4301,41,40,36,33,31,  sounds in sync,sounds in sync,  in mediakg,in-mediakg,0,10,14
4302,41,44,38,36,34,  squid in box,squid in a box ltd,  in mediakg,in-mediakg,0,10,18
4303,52,40,48,48,85,  storm in teacup,storm in a teacup,  in mediakg,in-mediakg,0,10,17
4304,41,50,15,33,57,  ubisoft quebec in collaboration with ubisoft annecy bucharest kiev montreal montpellier shanghai singapore sofia toronto,"ubisoft quebec, in collaboration with ubisoft annecy, bucharest, kiev, montreal, montpellier, shanghai, singapore, sofia, toronto studios",  in mediakg,in-mediakg,0,10,137
4305,45,33,52,43,85,  add-in express,add-in express ltd,  in portal,in-portal,0,9,18
4306,45,33,52,43,85,  add-in express,add-in express ltd.,  in portal,in-portal,0,9,19
4307,45,33,23,36,85,  bastien mensink must in every office bv,bastien mensink - a must in every office bv,  in portal,in-portal,0,9,43
4308,54,44,48,40,85,  cat in jar games,cat in jar games,  in portal,in-portal,0,9,16
4309,54,55,50,42,85,  chicken in corn,chicken in the corn,  in portal,in-portal,0,9,19
4310,45,44,22,36,57,  copy files to multiple folder locations in batch or move multiple files in bulk,copy files to multiple folder locations in batch or move multiple files in bulk software !,  in portal,in-portal,0,9,90
4311,63,55,64,56,56,  in motion,development in motion,  in portal,in-portal,0,9,21
4312,54,55,38,36,85,  fade in professional screenwriting,fade in professional screenwriting software,  in portal,in-portal,0,9,43
4313,45,44,44,43,85,  friends in war,friends in war,  in portal,in-portal,0,9,14
4314,63,22,59,52,85,  game in bottle,game in a bottle,  in portal,in-portal,0,9,16
4315,54,44,27,36,85,  ivory tower in collaboration with ubisoft reflections,ivory tower in collaboration with ubisoft reflections,  in portal,in-portal,0,9,53
4316,54,66,49,38,85,  kot in action creative artel,kot in action creative artel,  in portal,in-portal,0,9,28
4317,57,44,54,45,45,  love in space,love in space,  in portal,in-portal,0,9,13
4318,45,33,40,36,34,  mixed in key,mixed in key llc,  in portal,in-portal,0,9,16
4319,45,62,42,50,47,  more add-in,more add-in,  in portal,in-portal,0,9,11
4320,54,55,42,36,85,  no more room in hell,no more room in hell team,  in portal,in-portal,0,9,25
4321,57,55,54,45,45,  rake in grass,rake in grass,  in portal,in-portal,0,9,13
4322,54,44,31,36,85,  redlynx in collaboration with ubisoft shanghai,"redlynx, in collaboration with  ubisoft shanghai",  in portal,in-portal,0,9,48
4323,54,33,25,36,85,  redlynx in collaboration with ubisoft shanghai ubisoft kiev,"redlynx, in collaboration with  ubisoft shanghai, ubisoft kiev",  in portal,in-portal,0,9,62
4324,54,55,45,44,85,  research in motion,research in motion,  in portal,in-portal,0,9,18
4325,54,55,45,44,85,  research in motion,research in motion inc.,  in portal,in-portal,0,9,23
4326,54,55,45,44,85,  research in motion,research in motion limited,  in portal,in-portal,0,9,26
4327,54,55,45,44,85,  research in motion,research in motion ltd,  in portal,in-portal,0,9,22
4328,54,55,45,44,85,  research in motion,research in motion ltd.,  in portal,in-portal,0,9,23
4329,36,55,32,37,85,  rhapsody in design,"rhapsody in design, llc",  in portal,in-portal,0,9,23
4330,36,44,36,44,41,  snowed in,snowed in studios,  in portal,in-portal,0,9,17
4331,36,44,37,36,85,  sounds in sync,sounds in sync,  in portal,in-portal,0,9,14
4332,45,35,48,38,38,  squid in box,squid in a box ltd,  in portal,in-portal,0,9,18
4333,54,55,50,58,85,  storm in teacup,storm in a teacup,  in portal,in-portal,0,9,17
4334,54,55,15,36,57,  ubisoft quebec in collaboration with ubisoft annecy bucharest kiev montreal montpellier shanghai singapore sofia toronto,"ubisoft quebec, in collaboration with ubisoft annecy, bucharest, kiev, montreal, montpellier, shanghai, singapore, sofia, toronto studios",  in portal,in-portal,0,9,137
4335,100,100,100,100,100,  inria,inria,  inria,inria,1,5,5
4336,100,100,78,100,90,  inria/ecp,inria/ecp,  inria,inria,1,5,9
4337,85,100,52,43,90,  broad intelligence,broad intelligence,  intel,intel,0,5,18
4338,100,100,100,100,100,  intel,intel,  intel,intel,1,5,5
4339,100,100,100,100,100,  intel,intel corporation,  intel,intel,1,5,17
4340,100,100,74,100,90,  intel 2013,intel corporation 2013,  intel,intel,1,5,22
4341,100,100,100,100,100,  intel,intel(r) corporation,  intel,intel,1,5,20
4342,100,100,29,100,90,  intel corporation摆鞊ᴀ耀hkey_local_machine,intel(r) corporation摆鞊ᴀ耀hkey_local_machine,  intel,intel,1,5,50
4343,100,100,56,48,90,  intellectservice,intellectservice,  intel,intel,0,5,16
4344,100,100,64,56,90,  intellibreeze,intellibreeze software,  intel,intel,0,5,22
4345,100,100,50,42,90,  intelligent imaging,intelligent imaging solutions,  intel,intel,0,5,29
4346,100,100,70,63,90,  intelligent,intelligent systems,  intel,intel,0,5,19
4347,100,100,70,63,90,  intelligent,"intelligent systems co.,ltd.",  intel,intel,0,5,28
4348,100,100,82,77,90,  intellix,"intellix co., ltd.",  intel,intel,0,5,18
4349,100,100,70,63,90,  intellysurf,intellysurf,  intel,intel,0,5,11
4350,85,100,47,38,90,  rme intelligent audio,rme intelligent audio solutions,  intel,intel,0,5,31
4351,100,100,100,100,100,  intercom,"intercom, inc.",  intercom,intercom,1,8,14
4352,80,100,77,73,90,  pointercommand,pointercommand,  intercom,intercom,0,8,14
4353,68,78,18,73,57,  anti-phishing database updater for web protector plus this service keeps your computer updated with newest database known internet threats,anti-phishing database updater for web protector plus. this service keeps your computer updated with the newest database of known internet threats.,  internet works,internet-works,0,14,147
4354,56,57,59,53,53,  arc system works,arc system works,  internet works,internet-works,0,14,16
4355,56,57,59,53,53,  arc system works,"arc system works co., ltd.",  internet works,internet-works,0,14,26
4356,62,71,49,73,85,  beijing kuaiyi internet,beijing kuaiyi internet technology ltd.,  internet works,internet-works,0,14,39
4357,56,57,54,73,69,  cloudeight internet,"cloudeight internet, llc.",  internet works,internet-works,0,14,25
4358,75,78,62,73,85,  endicia internet postage,endicia internet postage,  internet works,internet-works,0,14,24
4359,56,57,59,73,69,  extreme internet,extreme internet software,  internet works,internet-works,0,14,25
4360,62,50,52,53,85,  hauppauge computer works,hauppauge computer works,  internet works,internet-works,0,14,24
4361,62,50,52,53,85,  hauppauge computer works,"hauppauge computer works, inc.",  internet works,internet-works,0,14,30
4362,81,78,76,73,73,  internet program,internet program,  internet works,internet-works,0,14,16
4363,68,78,55,73,85,  kingsoft internet security,kingsoft internet security,  internet works,internet-works,0,14,26
4364,62,71,61,73,69,  neowiz internet,neowiz internet,  internet works,internet-works,0,14,15
4365,68,78,58,73,85,  new house internet services,new house internet services b.v.,  internet works,internet-works,0,14,32
4366,68,64,73,69,69,  nocturnal works,nocturnal works,  internet works,internet-works,0,14,15
4367,56,57,61,55,55,  pragmatic works,pragmatic works,  internet works,internet-works,0,14,15
4368,68,71,59,73,85,  private internet access,private internet access,  internet works,internet-works,0,14,23
4369,56,64,54,79,75,  vitalwerks internet,vitalwerks internet solutions llc,  internet works,internet-works,0,14,33
4370,100,100,100,100,100,  intervideo,intervideo inc.,  intervideo,intervideo,1,10,15
4371,58,40,58,57,85,  web solution mart,web solution mart,  intra mart,intra-mart,0,10,17
4372,100,100,100,100,100,  intrinsyc,intrinsyc software,  intrinsyc,intrinsyc,1,9,18
4373,100,100,70,100,90,  intuit canada,intuit canada,  intuit,intuit,1,6,13
4374,100,100,59,100,90,  intuit canada ulc,intuit canada ulc,  intuit,intuit,1,6,17
4375,100,100,100,100,100,  intuit,intuit inc.,  intuit,intuit,1,6,11
4376,100,100,100,100,100,  intuit,"intuit, inc",  intuit,intuit,1,6,11
4377,100,100,100,100,100,  investintech,investintech.com inc.,  investintech,investintech,1,12,21
4378,100,100,100,100,100,  invincea,"invincea, inc.",  invincea,invincea,1,8,14
4379,100,100,100,100,100,  iobit,iobit,  iobit,iobit,1,5,5
4380,100,100,100,100,100,  iomega,iomega corporation,  iomega,iomega,1,6,18
4381,75,50,54,50,85,  angry ip scanner,angry ip scanner,  ip ban,ip_ban_project,0,14,16
4382,60,100,77,67,90,  alipay,"alipay.com co., ltd.",  ipa,ipa,0,3,20
4383,100,100,77,67,90,  ipacri,ipacri,  ipa,ipa,0,3,6
4384,100,100,71,60,90,  ipadian,"ipadian, inc.",  ipa,ipa,0,3,13
4385,43,42,47,53,50,  angry ip scanner,angry ip scanner,  ip phone smart,ip-phone-smart,0,14,16
4386,43,64,39,63,59,  smart applications,smart applications,  ip phone smart,ip-phone-smart,0,14,18
4387,43,57,41,53,50,  smart pc cleaner,smart pc cleaner,  ip phone smart,ip-phone-smart,0,14,16
4388,43,64,44,64,60,  smart projects,smart projects,  ip phone smart,ip-phone-smart,0,14,14
4389,100,100,100,100,100,  ipswitch,ipswitch,  ipswitch,ipswitch,1,8,8
4390,100,100,100,100,100,  ipswitch,"ipswitch, inc",  ipswitch,ipswitch,1,8,13
4391,61,63,69,71,67,  selur´s hybrid,selur´s hybrid,  ircd hybrid,ircd-hybrid,0,11,14
4392,60,100,48,35,90,  activediscount,activediscount,  isc,isc,0,3,14
4393,60,100,71,60,90,  adiscon,adiscon gmbh,  isc,isc,0,3,12
4394,60,100,26,18,60,  akademische arbeitsgemeinschaft,akademische arbeitsgemeinschaft,  isc,isc,0,3,31
4395,80,100,33,23,90,  cisco consumer products,cisco consumer products llc,  isc,isc,0,3,27
4396,80,100,83,75,90,  cisco,cisco systems,  isc,isc,0,3,13
4397,80,100,83,75,90,  cisco,"cisco systems, inc",  isc,isc,0,3,18
4398,80,100,83,75,90,  cisco,"cisco systems, inc.",  isc,isc,0,3,19
4399,80,100,56,43,90,  cisco webex,cisco webex llc,  isc,isc,0,3,15
