,vendor_X,software_X,title_X,DisplayName0,release_X,Version0,fz_ratio,fz_ptl_ratio,fz_tok_set_ratio,fz_ptl_tok_sort_ratio,fz_uwratio,fz_rel_ratio,fz_rel_ptl_ratio,t_cve_name,titlX_len,DsplyNm0_len,match
12433,adobe,coldfusion,Adobe ColdFusion MX 7.0.2,Neolane v6.0 6.1.0 Build 8152,7.0.2,-,32,33,100,38,85,0,0,cpe:/a:adobe:coldfusion:7.0.2,25,29,0
12434,adobe,coldfusion,Adobe ColdFusion 8.0,Neolane v6.0 6.1.0 Build 8152,8,-,27,37,100,37,85,0,0,cpe:/a:adobe:coldfusion:8.0,20,29,0
12435,adobe,coldfusion,Adobe ColdFusion 8.0.1,Neolane v6.0 6.1.0 Build 8152,8.0.1,-,34,44,100,44,85,0,0,cpe:/a:adobe:coldfusion:8.0.1,22,29,0
12436,adobe,coldfusion,Adobe ColdFusion 9.0,Neolane v6.0 6.1.0 Build 8152,9,-,27,31,100,33,85,0,0,cpe:/a:adobe:coldfusion:9.0,20,29,0
12437,adobe,coldfusion,Adobe ColdFusion 9.0.1,Neolane v6.0 6.1.0 Build 8152,9.0.1,-,34,44,100,40,85,0,0,cpe:/a:adobe:coldfusion:9.0.1,22,29,0
12438,adobe,coldfusion,Adobe ColdFusion 9.0.2,Neolane v6.0 6.1.0 Build 8152,9.0.2,-,34,38,100,36,85,0,0,cpe:/a:adobe:coldfusion:9.0.2,22,29,0
12439,adobe,coldfusion_.net_integration_services,Adobe Coldfusion .net Integration Services 1.0.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0.0,-,29,37,100,47,85,0,0,cpe:/a:adobe:coldfusion_.net_integration_services:1.0.0.0,50,29,0
12440,adobe,coldfusion_.net_integration_services,Adobe Coldfusion .net Integration Services 9.0.0.0,Neolane v6.0 6.1.0 Build 8152,9.0.0.0,-,29,37,100,44,85,0,0,cpe:/a:adobe:coldfusion_.net_integration_services:9.0.0.0,50,29,0
12441,adobe,coldfusion_8,Adobe Coldfusion 8 8.0,Neolane v6.0 6.1.0 Build 8152,8,-,30,34,100,40,85,0,0,cpe:/a:adobe:coldfusion_8:8.0,22,29,0
12442,adobe,coldfusion_8,Adobe Coldfusion 8 8.0.1,Neolane v6.0 6.1.0 Build 8152,8.0.1,-,33,40,100,47,85,0,0,cpe:/a:adobe:coldfusion_8:8.0.1,24,29,0
12443,adobe,coldfusion_8_.net_integration_services,Adobe Coldfusion 8 .NET Integration Services 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,27,34,100,46,44,0,0,cpe:/a:adobe:coldfusion_8_.net_integration_services:1.0,48,29,0
12444,adobe,coldfusion_builder,Adobe Coldfusion Builder 2.0.0.0,Neolane v6.0 6.1.0 Build 8152,2.0.0.0,-,39,39,100,58,55,0,0,cpe:/a:adobe:coldfusion_builder:2.0.0.0,32,29,0
12445,adobe,coldfusion_solr_service,Adobe Coldfusion Solr Service 9.0.0.0,Neolane v6.0 6.1.0 Build 8152,9.0.0.0,-,32,34,100,40,38,0,0,cpe:/a:adobe:coldfusion_solr_service:9.0.0.0,37,29,0
12446,adobe,color_common_setcmyk,Adobe Color Common Setcmyk 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,25,26,100,34,33,0,0,cpe:/a:adobe:color_common_setcmyk:2.0,30,29,0
12447,adobe,color_common_setrgb,Adobe Color Common Setrgb 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,26,28,100,35,34,0,0,cpe:/a:adobe:color_common_setrgb:2.0,29,29,0
12448,adobe,color_common_settings,Adobe Color Common Settings 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,29,29,100,33,33,0,0,cpe:/a:adobe:color_common_settings:1.0,31,29,0
12449,adobe,color_common_settings,Adobe Color Common Settings 1.0.1,Neolane v6.0 6.1.0 Build 8152,1.0.1,-,31,31,100,39,37,0,0,cpe:/a:adobe:color_common_settings:1.0.1,33,29,0
12450,adobe,color_extra_settings,Adobe Color Extra Settings 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,29,30,100,34,33,0,0,cpe:/a:adobe:color_extra_settings:1.0,30,29,0
12451,adobe,color_extra_settings_cs4,Adobe Color Extra Settings CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,27,27,100,32,31,0,0,cpe:/a:adobe:color_extra_settings_cs4:2.0,34,29,0
12452,adobe,color_photoshop_specific,Adobe Color Photoshop Specific 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,24,24,100,28,28,0,0,cpe:/a:adobe:color_photoshop_specific:1.0,34,29,0
12453,adobe,color_photoshop_specific_cs4,Adobe Color Photoshop Specific CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,22,24,100,26,26,0,0,cpe:/a:adobe:color_photoshop_specific_cs4:2.0,38,29,0
12454,adobe,color_recommended_settings,Adobe Color Recommended Settings 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,30,31,100,37,37,0,0,cpe:/a:adobe:color_recommended_settings:1.0,36,29,0
12455,adobe,color_recommended_settings_cs4,Adobe Color Recommended Settings CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,25,27,100,35,34,0,0,cpe:/a:adobe:color_recommended_settings_cs4:2.0,40,29,0
12456,adobe,color_video_profiles_cs_cs4,Adobe Color Video Profiles Cs CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,29,31,100,37,36,0,0,cpe:/a:adobe:color_video_profiles_cs_cs4:2.0,37,29,0
12457,adobe,common_file_installer,Adobe Common File Installer 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,31,31,100,46,43,0,0,cpe:/a:adobe:common_file_installer:1.0.0,33,29,0
12458,adobe,common_file_installer,Adobe Common File Installer 1.0.2,Neolane v6.0 6.1.0 Build 8152,1.0.2,-,31,31,100,43,41,0,0,cpe:/a:adobe:common_file_installer:1.0.2,33,29,0
12459,adobe,community_help,Adobe Community Help 3.0.0,Neolane v6.0 6.1.0 Build 8152,3.0.0,-,31,27,100,41,38,0,0,cpe:/a:adobe:community_help:3.0.0,26,29,0
12460,adobe,community_help,Adobe Community Help 3.0.0.400,Neolane v6.0 6.1.0 Build 8152,3.0.0.400,-,33,34,100,42,39,0,0,cpe:/a:adobe:community_help:3.0.0.400,30,29,0
12461,adobe,connect,Adobe Connect 1.0.0.1,Neolane v6.0 6.1.0 Build 8152,1.0.0.1,-,39,47,100,50,85,0,0,cpe:/a:adobe:connect:1.0.0.1,21,29,0
12462,adobe,connect_addin_checker,Adobe Connect Addin Checker 9.3.139.0,Neolane v6.0 6.1.0 Build 8152,9.3.139.0,-,35,37,100,40,38,0,0,cpe:/a:adobe:connect_addin_checker:9.3.139.0,37,29,0
12463,adobe,connect_enterprise_server,Adobe Connect Enterprise Server 6,Neolane v6.0 6.1.0 Build 8152,6,-,28,27,100,29,29,0,0,cpe:/a:adobe:connect_enterprise_server:6,33,29,0
12464,adobe,connect_outlook_add-in,Adobe Connect Outlook Add-in 3.0,Neolane v6.0 6.1.0 Build 8152,3,-,32,32,100,33,33,0,0,cpe:/a:adobe:connect_outlook_add-in:3.0,32,29,0
12465,adobe,connect_pro_add-in_for_microsoft_outlook,Adobe Connect Pro Add-in For Microsoft Outlook 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,31,27,100,35,85,0,0,cpe:/a:adobe:connect_pro_add-in_for_microsoft_outlook:1.0.0,52,29,0
12466,adobe,contribute,Adobe Contribute 4.1,Neolane v6.0 6.1.0 Build 8152,4.1,-,27,37,100,28,85,0,0,cpe:/a:adobe:contribute:4.1,20,29,0
12467,adobe,contribute_cs3,Adobe Contribute CS3 4.1,Neolane v6.0 6.1.0 Build 8152,4.1,-,29,30,100,30,85,0,0,cpe:/a:adobe:contribute_cs3:4.1,24,29,0
12468,adobe,contribute_cs4,Adobe Contribute CS4 5.0,Neolane v6.0 6.1.0 Build 8152,5,-,29,30,100,34,85,0,0,cpe:/a:adobe:contribute_cs4:5.0,24,29,0
12469,adobe,creative_suite,Adobe Creative Suite 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,33,35,100,34,85,0,0,cpe:/a:adobe:creative_suite:1.0,24,29,0
12470,adobe,creative_suite,Adobe Creative Suite 1.3,Neolane v6.0 6.1.0 Build 8152,1.3,-,33,35,100,30,85,0,0,cpe:/a:adobe:creative_suite:1.3,24,29,0
12471,adobe,creative_suite,Adobe Creative Suite 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,33,30,100,34,85,0,0,cpe:/a:adobe:creative_suite:2.0,24,29,0
12472,adobe,creative_suite,Adobe Creative Suite 3.0,Neolane v6.0 6.1.0 Build 8152,3,-,29,30,100,30,85,0,0,cpe:/a:adobe:creative_suite:3.0,24,29,0
12473,adobe,creative_suite_3_design_premium,Adobe Creative Suite 3 Design Premium 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,27,28,100,34,33,0,0,cpe:/a:adobe:creative_suite_3_design_premium:1.0,41,29,0
12474,adobe,creative_suite_3_design_premium,Adobe Creative Suite 3 Design Premium 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,26,27,100,39,37,0,0,cpe:/a:adobe:creative_suite_3_design_premium:1.0.0,43,29,0
12475,adobe,creative_suite_3_web_premium,Adobe Creative Suite 3 Web Premium 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,32,34,100,33,33,0,0,cpe:/a:adobe:creative_suite_3_web_premium:1.0,38,29,0
12476,adobe,creative_suite_3_web_standard,Adobe Creative Suite 3 Web Standard 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,31,34,100,35,35,0,0,cpe:/a:adobe:creative_suite_3_web_standard:1.0,39,29,0
12477,adobe,creative_suite_4,Adobe Creative Suite 4 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,30,29,100,43,40,0,0,cpe:/a:adobe:creative_suite_4:1.0.0,28,29,0
12478,adobe,creative_suite_4_design_premium,Adobe Creative Suite 4 Design Premium 4.0,Neolane v6.0 6.1.0 Build 8152,4,-,24,27,100,31,29,0,0,cpe:/a:adobe:creative_suite_4_design_premium:4.0,41,29,0
12479,adobe,creative_suite_4_web_premium,Adobe Creative Suite 4 Web Premium 4.0,Neolane v6.0 6.1.0 Build 8152,4,-,29,31,100,33,31,0,0,cpe:/a:adobe:creative_suite_4_web_premium:4.0,38,29,0
12480,adobe,creative_suite_4_web_standard,Adobe Creative Suite 4 Web Standard 4.0,Neolane v6.0 6.1.0 Build 8152,4,-,28,31,100,32,30,0,0,cpe:/a:adobe:creative_suite_4_web_standard:4.0,39,29,0
12481,adobe,creative_suite_5_design_standard,Adobe Creative Suite 5 Design Standard 5.0,Neolane v6.0 6.1.0 Build 8152,5,-,30,27,100,34,32,0,0,cpe:/a:adobe:creative_suite_5_design_standard:5.0,42,29,0
12482,adobe,creative_suite_5_master_collection,Adobe Creative Suite 5 Master Collection 5.0,Neolane v6.0 6.1.0 Build 8152,5,-,26,27,100,33,31,0,0,cpe:/a:adobe:creative_suite_5_master_collection:5.0,44,29,0
12483,adobe,creative_suite_5_web_premium,Adobe Creative Suite 5 Web Premium 5.0,Neolane v6.0 6.1.0 Build 8152,5,-,32,34,100,33,33,0,0,cpe:/a:adobe:creative_suite_5_web_premium:5.0,38,29,0
12484,adobe,csi,Adobe Csi 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,26,33,100,28,85,0,0,cpe:/a:adobe:csi:1.0,13,29,0
12485,adobe,csi,Adobe Csi 1.0 (x64) 64-bit,Neolane v6.0 6.1.0 Build 8152,1,-,31,36,100,47,46,0,0,cpe:/a:adobe:csi:1.0::~~~~x64~,26,29,0
12486,adobe,csi_cs4,Adobe CSI CS4 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,24,38,100,30,85,0,0,cpe:/a:adobe:csi_cs4:1.0,17,29,0
12487,adobe,csi_cs4,Adobe CSI CS4 1.0.1,Neolane v6.0 6.1.0 Build 8152,1.0.1,-,27,33,100,33,85,0,0,cpe:/a:adobe:csi_cs4:1.0.1,19,29,0
12488,adobe,customization_wizard,Adobe Customization Wizard 8.0.0,Neolane v6.0 6.1.0 Build 8152,8.0.0,-,28,29,100,40,38,0,0,cpe:/a:adobe:customization_wizard:8.0.0,32,29,0
12489,adobe,customization_wizard,Adobe Customization Wizard 9.0.0,Neolane v6.0 6.1.0 Build 8152,9.0.0,-,28,29,100,36,34,0,0,cpe:/a:adobe:customization_wizard:9.0.0,32,29,0
12490,adobe,customization_wizard_x,Adobe Customization Wizard X 10.0.0,Neolane v6.0 6.1.0 Build 8152,10.0.0,-,27,27,100,38,36,0,0,cpe:/a:adobe:customization_wizard_x:10.0.0,35,29,0
12491,adobe,device_central_cs3,Adobe Device Central CS3 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,26,25,100,35,35,0,0,cpe:/a:adobe:device_central_cs3:1.0,28,29,0
12492,adobe,device_central_cs4,Adobe Device Central CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,23,25,100,31,31,0,0,cpe:/a:adobe:device_central_cs4:2.0,28,29,0
12493,adobe,digital_editions,Adobe Digital Editions 2.0.0,Neolane v6.0 6.1.0 Build 8152,2.0.0,-,30,29,100,47,44,0,0,cpe:/a:adobe:digital_editions:2.0.0,28,29,0
12494,adobe,digital_editions,Adobe Digital Editions 2.0.1,Neolane v6.0 6.1.0 Build 8152,2.0.1,-,30,29,100,47,46,0,0,cpe:/a:adobe:digital_editions:2.0.1,28,29,0
12495,adobe,document_server,Adobe Document Server 5.0,Neolane v6.0 6.1.0 Build 8152,5,-,28,33,100,38,85,0,0,cpe:/a:adobe:document_server:5.0,25,29,0
12496,adobe,document_server,Adobe Document Server 6.0,Neolane v6.0 6.1.0 Build 8152,6,-,32,38,100,38,85,0,0,cpe:/a:adobe:document_server:6.0,25,29,0
12497,adobe,download_assistant,Adobe Download Assistant 1.0.2,Neolane v6.0 6.1.0 Build 8152,1.0.2,-,33,30,100,42,40,0,0,cpe:/a:adobe:download_assistant:1.0.2,30,29,0
12498,adobe,download_assistant,Adobe Download Assistant 1.0.5,Neolane v6.0 6.1.0 Build 8152,1.0.5,-,33,34,100,42,40,0,0,cpe:/a:adobe:download_assistant:1.0.5,30,29,0
12499,adobe,download_manager,Adobe Download Manager 1.2,Neolane v6.0 6.1.0 Build 8152,1.2,-,35,36,100,41,40,0,0,cpe:/a:adobe:download_manager:1.2,26,29,0
12500,adobe,download_manager,Adobe Download Manager 1.6.2.100,Neolane v6.0 6.1.0 Build 8152,1.6.2.100,-,39,39,100,44,50,0,0,cpe:/a:adobe:download_manager:1.6.2.100,32,29,0
12501,adobe,download_manager,Adobe Download Manager 1.6.2.102,Neolane v6.0 6.1.0 Build 8152,1.6.2.102,-,42,42,100,44,50,0,0,cpe:/a:adobe:download_manager:1.6.2.102,32,29,0
12502,adobe,download_manager,Adobe Download Manager 1.6.2.103,Neolane v6.0 6.1.0 Build 8152,1.6.2.103,-,39,39,100,44,50,0,0,cpe:/a:adobe:download_manager:1.6.2.103,32,29,0
12503,adobe,download_manager,Adobe Download Manager 1.6.2.41,Neolane v6.0 6.1.0 Build 8152,1.6.2.41,-,39,40,100,44,47,0,0,cpe:/a:adobe:download_manager:1.6.2.41,31,29,0
12504,adobe,download_manager,Adobe Download Manager 1.6.2.44,Neolane v6.0 6.1.0 Build 8152,1.6.2.44,-,36,37,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.44,31,29,0
12505,adobe,download_manager,Adobe Download Manager 1.6.2.48,Neolane v6.0 6.1.0 Build 8152,1.6.2.48,-,39,40,100,41,47,0,0,cpe:/a:adobe:download_manager:1.6.2.48,31,29,0
12506,adobe,download_manager,Adobe Download Manager 1.6.2.49,Neolane v6.0 6.1.0 Build 8152,1.6.2.49,-,36,37,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.49,31,29,0
12507,adobe,download_manager,Adobe Download Manager 1.6.2.60,Neolane v6.0 6.1.0 Build 8152,1.6.2.60,-,39,40,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.60,31,29,0
12508,adobe,download_manager,Adobe Download Manager 1.6.2.63,Neolane v6.0 6.1.0 Build 8152,1.6.2.63,-,36,37,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.63,31,29,0
12509,adobe,download_manager,Adobe Download Manager 1.6.2.87,Neolane v6.0 6.1.0 Build 8152,1.6.2.87,-,39,40,100,44,47,0,0,cpe:/a:adobe:download_manager:1.6.2.87,31,29,0
12510,adobe,download_manager,Adobe Download Manager 1.6.2.90,Neolane v6.0 6.1.0 Build 8152,1.6.2.90,-,39,40,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.90,31,29,0
12511,adobe,download_manager,Adobe Download Manager 1.6.2.91,Neolane v6.0 6.1.0 Build 8152,1.6.2.91,-,39,40,100,44,47,0,0,cpe:/a:adobe:download_manager:1.6.2.91,31,29,0
12512,adobe,download_manager,Adobe Download Manager 1.6.2.97,Neolane v6.0 6.1.0 Build 8152,1.6.2.97,-,36,37,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.97,31,29,0
12513,adobe,download_manager,Adobe Download Manager 1.6.2.99,Neolane v6.0 6.1.0 Build 8152,1.6.2.99,-,36,37,100,41,43,0,0,cpe:/a:adobe:download_manager:1.6.2.99,31,29,0
12514,adobe,download_manager,Adobe Download Manager 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,31,36,100,41,40,0,0,cpe:/a:adobe:download_manager:2.0,26,29,0
12515,adobe,download_manager,Adobe Download Manager 2.1,Neolane v6.0 6.1.0 Build 8152,2.1,-,31,36,100,41,40,0,0,cpe:/a:adobe:download_manager:2.1,26,29,0
12516,adobe,dreamweaver,Adobe Dreamweaver 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,33,42,100,48,85,0,0,cpe:/a:adobe:dreamweaver:1.0.0,23,29,0
12517,adobe,dreamweaver,Adobe Dreamweaver 10.0 (CS4),Neolane v6.0 6.1.0 Build 8152,10,-,34,37,100,41,40,0,0,cpe:/a:adobe:dreamweaver:10.0,28,29,0
12518,adobe,dreamweaver,Adobe Dreamweaver 11.0 (CS5),Neolane v6.0 6.1.0 Build 8152,11,-,38,37,100,45,44,0,0,cpe:/a:adobe:dreamweaver:11.0,28,29,0
12519,adobe,dreamweaver,Adobe Dreamweaver 8.0,Neolane v6.0 6.1.0 Build 8152,8,-,30,29,100,41,85,0,0,cpe:/a:adobe:dreamweaver:8.0,21,29,0
12520,adobe,dreamweaver,Adobe Dreamweaver 9.0 (CS3),Neolane v6.0 6.1.0 Build 8152,9,-,31,34,100,38,37,0,0,cpe:/a:adobe:dreamweaver:9.0,27,29,0
12521,adobe,dreamweaver_mx,Adobe Dreamweaver MX 6.0,Neolane v6.0 6.1.0 Build 8152,6,-,33,40,100,38,85,0,0,cpe:/a:adobe:dreamweaver_mx:6.0,24,29,0
12522,adobe,dreamweaver_mx,Adobe Dreamweaver MX 6.1,Neolane v6.0 6.1.0 Build 8152,6.1,-,33,40,100,38,85,0,0,cpe:/a:adobe:dreamweaver_mx:6.1,24,29,0
12523,adobe,dreamweaver_mx,Adobe Dreamweaver MX 7.0,Neolane v6.0 6.1.0 Build 8152,7,-,29,35,100,34,85,0,0,cpe:/a:adobe:dreamweaver_mx:7.0,24,29,0
12524,adobe,dreamweaver_mx,Adobe Dreamweaver MX 7.0.1,Neolane v6.0 6.1.0 Build 8152,7.0.1,-,31,36,100,41,41,0,0,cpe:/a:adobe:dreamweaver_mx:7.0.1,26,29,0
12525,adobe,drive_cs4,Adobe Drive CS4 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,27,40,100,33,85,0,0,cpe:/a:adobe:drive_cs4:1.0,19,29,0
12526,adobe,drive_cs4,Adobe Drive CS4 1.0 (x64) 64-bit,Neolane v6.0 6.1.0 Build 8152,1,-,32,33,100,45,44,0,0,cpe:/a:adobe:drive_cs4:1.0::~~~~x64~,32,29,0
12527,adobe,dynamiclink_support,Adobe Dynamiclink Support 1.0,Neolane v6.0 6.1.0 Build 8152,1,-,30,28,100,35,34,0,0,cpe:/a:adobe:dynamiclink_support:1.0,29,29,0
12528,adobe,extendscript_toolkit,Adobe Extendscript Toolkit (ESTK) 1.0.3,Neolane v6.0 6.1.0 Build 8152,1.0.3,-,25,27,100,33,35,0,0,cpe:/a:adobe:extendscript_toolkit:1.0.3,39,29,0
12529,adobe,extendscript_toolkit,Adobe Extendscript Toolkit (ESTK) 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,23,24,100,28,30,0,0,cpe:/a:adobe:extendscript_toolkit:2.0,37,29,0
12530,adobe,extendscript_toolkit,Adobe ExtendScript Toolkit (ESTK) 2.0.2,Neolane v6.0 6.1.0 Build 8152,2.0.2,-,28,31,100,30,35,0,0,cpe:/a:adobe:extendscript_toolkit:2.0.2,39,29,0
12531,adobe,extendscript_toolkit_cs4,Adobe Extendscript Toolkit (ESTK) CS4 3.0.0,Neolane v6.0 6.1.0 Build 8152,3.0.0,-,26,27,100,34,32,0,0,cpe:/a:adobe:extendscript_toolkit_cs4:3.0.0,43,29,0
12532,adobe,extension_manager,Adobe Extension Manager 1.5,Neolane v6.0 6.1.0 Build 8152,1.5,-,35,34,100,36,36,0,0,cpe:/a:adobe:extension_manager:1.5,27,29,0
12533,adobe,extension_manager,Adobe Extension Manager 1.6,Neolane v6.0 6.1.0 Build 8152,1.6,-,31,34,100,36,36,0,0,cpe:/a:adobe:extension_manager:1.6,27,29,0
12534,adobe,extension_manager,Adobe Extension Manager 1.7,Neolane v6.0 6.1.0 Build 8152,1.7,-,31,34,100,32,32,0,0,cpe:/a:adobe:extension_manager:1.7,27,29,0
12535,adobe,extension_manager,Adobe Extension Manager 1.8,Neolane v6.0 6.1.0 Build 8152,1.8,-,35,34,100,36,36,0,0,cpe:/a:adobe:extension_manager:1.8,27,29,0
12536,adobe,extension_manager_cs3,Adobe Extension Manager CS3 1.8,Neolane v6.0 6.1.0 Build 8152,1.8,-,36,37,100,37,37,0,0,cpe:/a:adobe:extension_manager_cs3:1.8,31,29,0
12537,adobe,extension_manager_cs4,Adobe Extension Manager CS4 2.0,Neolane v6.0 6.1.0 Build 8152,2,-,32,33,100,37,36,0,0,cpe:/a:adobe:extension_manager_cs4:2.0,31,29,0
12538,adobe,extension_manager_cs4,Adobe Extension Manager CS4 2.1,Neolane v6.0 6.1.0 Build 8152,2.1,-,32,33,100,37,36,0,0,cpe:/a:adobe:extension_manager_cs4:2.1,31,29,0
12539,adobe,fireworks,Adobe Fireworks 9.0,Neolane v6.0 6.1.0 Build 8152,9,-,23,33,100,29,85,0,0,cpe:/a:adobe:fireworks:9.0,19,29,0
12540,adobe,fireworks_cs3,Adobe Fireworks CS3 9.0,Neolane v6.0 6.1.0 Build 8152,9,-,25,31,100,30,85,0,0,cpe:/a:adobe:fireworks_cs3:9.0,23,29,0
12541,adobe,fireworks_cs4,Adobe Fireworks CS4 10.0,Neolane v6.0 6.1.0 Build 8152,10,-,29,35,100,34,85,0,0,cpe:/a:adobe:fireworks_cs4:10.0,24,29,0
12542,adobe,fireworks_cs4,Adobe Fireworks CS4 10.0.3,Neolane v6.0 6.1.0 Build 8152,10.0.3,-,27,31,100,37,36,0,0,cpe:/a:adobe:fireworks_cs4:10.0.3,26,29,0
12543,adobe,fireworks_cs5,Adobe Fireworks CS5 11.0,Neolane v6.0 6.1.0 Build 8152,11,-,29,35,100,38,85,0,0,cpe:/a:adobe:fireworks_cs5:11.0,24,29,0
12544,adobe,fireworks_mx,Adobe Fireworks MX 6.0,Neolane v6.0 6.1.0 Build 8152,6,-,30,38,100,36,85,0,0,cpe:/a:adobe:fireworks_mx:6.0,22,29,0
12545,adobe,fireworks_mx,Adobe Fireworks MX 7.0,Neolane v6.0 6.1.0 Build 8152,7,-,26,33,100,31,85,0,0,cpe:/a:adobe:fireworks_mx:7.0,22,29,0
12546,adobe,fireworks_mx,Adobe Fireworks MX 7.0.2,Neolane v6.0 6.1.0 Build 8152,7.0.2,-,29,30,100,34,85,0,0,cpe:/a:adobe:fireworks_mx:7.0.2,24,29,0
12547,adobe,flash,Adobe Flash 1.0.0,Neolane v6.0 6.1.0 Build 8152,1.0.0,-,33,38,100,40,85,0,0,cpe:/a:adobe:flash:1.0.0,17,29,0
12548,adobe,flash,Adobe Flash 8.0.22,Neolane v6.0 6.1.0 Build 8152,8.0.22,-,33,42,100,34,85,0,0,cpe:/a:adobe:flash:8.0.22,18,29,0
12549,adobe,flash_cs3,Adobe Flash CS3 9.0,Neolane v6.0 6.1.0 Build 8152,9,-,27,40,100,29,85,0,0,cpe:/a:adobe:flash_cs3:9.0,19,29,0
12550,adobe,flash_cs4,Adobe Flash CS4 10.0,Neolane v6.0 6.1.0 Build 8152,10,-,31,43,100,33,85,0,0,cpe:/a:adobe:flash_cs4:10.0,20,29,0
12551,adobe,flash_cs4_extension_flash_lite_sti,Adobe Flash CS4 Extension Flash Lite Sti 10.0,Neolane v6.0 6.1.0 Build 8152,10,-,29,34,100,35,35,0,0,cpe:/a:adobe:flash_cs4_extension_flash_lite_sti:10.0,45,29,0
12552,adobe,flash_cs4_extension_flash_lite_sti,Adobe Flash CS4 Extension Flash Lite Sti 3.0,Neolane v6.0 6.1.0 Build 8152,3,-,26,31,100,33,32,0,0,cpe:/a:adobe:flash_cs4_extension_flash_lite_sti:3.0,44,29,0
12553,adobe,flash_cs4_sti,Adobe Flash CS4 STI 10.0,Neolane v6.0 6.1.0 Build 8152,10,-,29,35,100,34,85,0,0,cpe:/a:adobe:flash_cs4_sti:10.0,24,29,0
12554,adobe,flash_media_server,Adobe Flash Media Server 3.0,Neolane v6.0 6.1.0 Build 8152,3,-,30,33,100,35,35,0,0,cpe:/a:adobe:flash_media_server:3.0,28,29,0
12555,adobe,flash_media_server,Adobe Flash Media Server 3.0.1,Neolane v6.0 6.1.0 Build 8152,3.0.1,-,33,34,100,42,40,0,0,cpe:/a:adobe:flash_media_server:3.0.1,30,29,0
12556,adobe,flash_media_server,Adobe Flash Media Server 3.0.2,Neolane v6.0 6.1.0 Build 8152,3.0.2,-,33,34,100,38,38,0,0,cpe:/a:adobe:flash_media_server:3.0.2,30,29,0
12557,adobe,flash_media_server,Adobe Flash Media Server 3.0.3,Neolane v6.0 6.1.0 Build 8152,3.0.3,-,29,30,100,38,36,0,0,cpe:/a:adobe:flash_media_server:3.0.3,30,29,0
12558,adobe,flash_media_server,Adobe Flash Media Server 3.0.4,Neolane v6.0 6.1.0 Build 8152,3.0.4,-,29,30,100,38,37,0,0,cpe:/a:adobe:flash_media_server:3.0.4,30,29,0
12559,adobe,flash_media_server,Adobe Flash Media Server 3.0.5,Neolane v6.0 6.1.0 Build 8152,3.0.5,-,33,34,100,42,40,0,0,cpe:/a:adobe:flash_media_server:3.0.5,30,29,0
12560,adobe,flash_media_server,Adobe Flash Media Server 3.0.6,Neolane v6.0 6.1.0 Build 8152,3.0.6,-,29,30,100,42,40,0,0,cpe:/a:adobe:flash_media_server:3.0.6,30,29,0
12561,adobe,flash_media_server,Adobe Flash Media Server 3.0.7,Neolane v6.0 6.1.0 Build 8152,3.0.7,-,29,30,100,38,37,0,0,cpe:/a:adobe:flash_media_server:3.0.7,30,29,0
12562,adobe,flash_media_server,Adobe Flash Media Server 3.5.1,Neolane v6.0 6.1.0 Build 8152,3.5.1,-,33,34,100,42,40,0,0,cpe:/a:adobe:flash_media_server:3.5.1,30,29,0
12563,adobe,flash_media_server,Adobe Flash Media Server 4.0,Neolane v6.0 6.1.0 Build 8152,4,-,30,33,100,35,35,0,0,cpe:/a:adobe:flash_media_server:4.0,28,29,0
